Time,Satellite,Target,Bin
71099.0,1,3,27
71101.0,11,13,235
71103.533020064,10,3,126
71116.0,11,1,252
71117.0,11,11,280
71121.0,2,2,183
71127.0,11,6,217
71128.0,2,5,245
71130.0,2,8,117
71138.0,4,6,261
71138.286264924,4,13,270
71139.0,2,14,157
71141.0,10,7,90
71145.0,1,9,198
71146.139010446,1,3,27
71149.0,2,9,27
71151.0,11,12,270
71154.0,2,4,259
71157.0,1,10,74
71161.0,11,13,243
71171.160208494,11,1,252
71177.0,11,11,270
71181.0,2,2,156
71187.0,11,6,226
71188.0,2,5,247
71190.0,2,8,99
71192.423586208,9,7,189
71198.0,4,13,261
71198.0,4,6,252
71199.0,2,14,121
71201.0,10,7,81
71205.0,1,9,208
71209.0,2,9,27
71211.0,11,12,270
71214.0,2,4,60
71217.0,1,10,55
71221.0,11,13,243
71225.17605684,4,11,279
71235.283922526,4,12,279
71237.0,11,11,270
71241.0,2,2,129
71243.603984796,2,9,27
71247.0,11,6,234
71248.0,2,5,241
71250.0,2,8,90
71252.0,9,7,198
71253.741684791,11,12,270
71258.0,4,6,244
71258.0,4,13,252
71259.0,2,14,92
71261.0,10,7,81
71265.0,1,9,218
71270.031373426,11,11,270
71271.371266288,1,15,90
71274.0,2,4,66
71277.0,1,10,46
71278.05885738,11,13,252
71285.0,4,11,279
71295.0,4,12,270
71301.0,2,2,101
71307.0,11,6,243
71308.0,2,5,96
71310.0,2,8,81
71312.0,9,7,207
71314.079666034,10,7,72
71318.0,4,6,226
71318.0,4,13,243
71319.0,2,14,82
71325.0,1,9,236
71331.0,1,15,81
71334.0,2,4,65
71337.0,1,10,37
71341.005580576,1,14,216
71345.0,4,11,270
71353.652221607,11,6,243
71355.0,4,12,261
71358.283536181,1,4,234
71361.0,2,2,91
71368.0,2,5,84
71370.0,2,8,72
71372.0,9,7,216
71378.0,4,6,216
71378.0,4,13,234
71379.0,2,14,82
71381.719141803,1,2,216
71385.0,1,9,264
71391.0,1,15,72
71394.0,2,4,64
71397.0,1,10,27
71401.0,1,14,216
71405.0,4,11,262
71406.867556986,2,8,72
71412.790744432,6,3,81
71415.0,4,12,252
71418.0,1,4,234
71421.0,2,2,91
71424.010986041,1,8,153
71428.0,2,5,83
71432.0,9,7,225
71438.0,4,13,225
71438.0,4,6,198
71439.0,2,14,72
71441.0,1,2,216
71445.0,1,9,291
71451.0,1,15,63
71454.0,2,4,63
71456.001627727,6,7,45
71457.0,1,10,18
71460.793229659,1,5,243
71461.0,1,14,216
71465.0,4,11,253
71472.0,6,3,81
71475.0,4,12,244
71478.0,1,4,243
71481.0,2,2,81
71484.0,1,8,153
71488.0,2,5,82
71490.596924853,9,7,234
71496.133287415,1,10,18
71498.0,4,6,189
71498.0,4,13,207
71499.0,2,14,72
71501.0,1,2,225
71505.0,1,9,308
71511.0,1,15,54
71514.0,2,4,63
71516.0,6,7,45
71520.0,1,5,252
71521.0,1,14,217
71525.0,4,11,235
71531.608149568,2,14,72
71532.0,6,3,81
71535.0,4,12,226
71538.0,1,4,244
71541.0,2,2,81
71544.0,1,8,144
71548.0,2,5,81
71558.0,4,6,189
71558.0,4,13,198
71561.0,1,2,226
71562.923398678,2,2,81
71563.939146402,2,4,63
71565.0,1,9,316
71571.0,1,15,45
71574.956458952,6,10,144
71576.0,6,7,36
71580.0,1,5,252
71581.0,1,14,227
71585.0,4,11,217
71592.0,6,3,82
71595.0,4,12,217
71597.573250833,4,6,180
71598.0,1,4,262
71604.0,1,8,145
71607.905810388,4,13,198
71608.0,2,5,81
71621.0,1,2,227
71625.0,1,9,1
71631.0,1,15,36
71634.0,6,10,153
71636.0,6,7,28
71640.0,1,5,262
71641.0,1,14,246
71645.0,4,11,199
71652.0,6,3,93
71655.0,4,12,198
71657.663012404,2,5,81
71658.0,1,4,272
71664.0,1,8,136
71681.0,1,2,246
71682.850521011,1,15,27
71685.0,1,9,0
71694.0,6,10,162
71696.0,6,7,10
71700.0,1,5,280
71701.0,1,14,274
71705.0,4,11,190
71712.0,6,3,104
71715.0,4,12,189
71718.0,1,4,290
71724.0,1,8,119
71741.0,1,2,275
71745.0,1,9,9
71754.0,6,10,171
71756.0,6,7,316
71758.942379042,9,11,135
71760.0,1,5,289
71761.0,1,14,319
71765.0,4,11,180
71769.510324036,9,12,144
71772.0,6,3,213
71775.0,4,12,189
71777.419300588,1,9,9
71778.0,1,4,317
71784.0,1,8,92
71801.0,1,2,320
71814.0,6,10,180
71816.0,6,7,298
71818.0,9,11,135
71820.0,1,5,308
71821.0,1,14,12
71822.94689231,4,12,180
71825.0,4,11,171
71829.0,9,12,144
71832.0,6,3,237
71834.772023951,6,10,180
71838.0,1,4,1
71844.0,1,8,74
71861.0,1,2,21
71869.40651872,4,11,171
71876.0,6,7,288
71878.0,9,11,144
71880.0,1,5,1
71881.0,1,14,29
71889.0,9,12,153
71892.0,6,3,236
71898.0,1,4,19
71904.0,1,8,55
71909.06264754,9,1,180
71921.0,1,2,29
71936.0,6,7,279
71938.0,9,11,145
71940.0,1,5,19
71941.0,1,14,28
71949.0,9,12,163
71952.0,6,3,235
71954.491840416,9,13,162
71958.0,1,4,18
71964.0,1,8,46
71969.0,9,1,189
71981.0,1,2,37
71996.0,6,7,270
71998.0,9,11,155
72000.0,1,5,28
72001.0,1,14,36
72009.0,9,12,172
72012.0,6,3,234
72014.0,9,13,171
72016.415032837,6,7,270
72017.204599561,9,6,162
72018.0,1,4,27
72024.0,1,8,36
72029.0,9,1,198
72041.0,1,2,36
72058.0,9,11,183
72060.0,1,5,36
72061.0,1,14,36
72069.0,9,12,191
72072.0,6,3,234
72074.0,9,13,180
72077.0,9,6,162
72078.0,1,4,27
72084.0,1,8,36
72084.483059636,6,3,243
72087.19123405,1,4,27
72089.0,9,1,207
72101.0,1,2,45
72114.513706512,1,14,36
72118.0,9,11,210
72120.0,1,5,36
72129.0,9,12,218
72134.0,9,13,189
72137.0,9,6,171
72144.0,1,8,27
72149.0,9,1,216
72151.744989313,1,8,27
72157.642940528,1,2,45
72178.0,9,11,236
72178.498200725,1,5,45
72189.0,9,12,235
72194.0,9,13,207
72197.0,9,6,180
72209.0,9,1,225
72226.917780485,6,11,135
72238.0,9,11,254
72249.0,9,12,244
72254.0,9,13,216
72257.0,9,6,198
72269.0,9,1,234
72286.0,6,11,144
72298.0,9,11,262
72309.0,9,12,252
72314.0,9,13,225
72317.0,9,6,208
72317.58907715,9,1,243
72346.0,6,11,153
72349.437929524,6,11,153
72358.0,9,11,270
72369.0,9,12,261
72374.0,9,13,234
72377.0,9,6,225
72418.0,9,11,270
72429.0,9,12,270
72434.0,9,13,243
72437.0,9,6,234
72441.995493397,9,12,270
72459.263202899,9,11,270
72475.960703008,9,13,252
72497.0,9,6,243
72557.0,9,6,252
72579.415828714,9,6,252
72582.473172365,7,7,144
72642.0,7,7,153
72702.0,7,7,162
72762.0,7,7,171
72822.0,7,7,180
72882.0,7,7,189
72942.0,7,7,198
72992.294521667,7,7,207
73656.294491831,8,7,90
73716.0,8,7,90
73776.0,8,7,99
73813.048925248,8,3,126
73836.0,8,7,109
73873.0,8,3,135
73896.0,8,7,119
73933.0,8,3,144
73956.0,8,7,138
73958.072118742,5,7,99
73993.0,8,3,153
74016.0,8,7,174
74018.0,5,7,99
74053.0,8,3,162
74076.0,8,7,191
74078.0,5,7,108
74103.611384455,12,9,126
74113.0,8,3,180
74136.0,8,7,208
74138.0,5,7,118
74163.0,12,9,126
74173.0,8,3,189
74181.213007562,5,3,144
74196.0,8,7,217
74198.0,5,7,137
74199.109086525,8,3,189
74223.0,12,9,117
74241.0,5,3,153
74256.0,8,7,225
74258.0,5,7,155
74283.0,12,9,118
74287.718869241,12,4,189
74301.0,5,3,162
74316.0,8,7,225
74318.0,5,7,182
74341.599957252,12,14,171
74342.132241066,8,7,225
74343.0,12,9,110
74347.0,12,4,189
74361.0,5,3,171
74378.0,5,7,200
74378.883969984,12,5,207
74382.072979161,12,2,180
74401.0,12,14,171
74403.0,12,9,92
74407.0,12,4,198
74421.0,5,3,180
74438.0,12,5,216
74438.0,5,7,208
74442.0,12,2,189
74443.81530833,5,3,180
74461.0,12,14,180
74463.0,12,9,66
74467.0,12,4,199
74498.0,5,7,216
74498.0,12,5,225
74502.0,12,2,189
74520.013574624,12,8,135
74521.0,12,14,181
74523.0,12,9,39
74527.0,12,4,208
74558.0,12,5,234
74558.0,5,7,225
74562.0,12,2,199
74580.0,12,8,135
74581.0,12,14,191
74583.0,12,9,20
74587.0,12,4,227
74612.281356687,5,7,225
74618.0,12,5,244
74622.0,12,2,208
74640.0,12,8,135
74641.0,12,14,210
74643.0,12,9,10
74647.0,12,4,245
74671.08607654,12,15,45
74678.0,12,5,253
74682.0,12,2,218
74700.0,12,8,136
74701.0,12,14,228
74703.0,12,9,1
74707.0,12,4,263
74731.0,12,15,36
74738.0,12,5,271
74742.0,12,2,246
74760.0,12,8,137
74761.0,12,14,264
74763.0,12,9,0
74767.0,12,4,280
74791.0,12,15,27
74798.0,12,5,280
74802.0,12,2,273
74820.0,12,8,138
74821.0,12,14,290
74823.0,12,9,315
74827.0,12,4,298
74851.0,12,15,18
74856.464314345,12,9,315
74858.0,12,5,297
74862.0,12,2,290
74880.0,12,8,141
74881.0,12,14,299
74887.0,12,4,297
74911.0,12,15,9
74918.0,12,5,297
74922.0,12,2,298
74940.0,12,8,295
74941.0,12,14,307
74947.0,12,4,306
74971.0,12,15,0
74978.0,12,5,306
74982.0,12,2,307
75000.0,12,8,301
75001.0,12,14,306
75007.0,12,4,315
75023.48573153,12,15,315
75031.460609129,12,4,315
75038.0,12,5,315
75042.0,12,2,315
75043.434970068,12,5,315
75060.0,12,8,299
75061.0,12,14,315
75102.0,12,2,315
75116.675570175,12,14,315
75120.0,12,8,298
75145.806676892,12,2,315
75180.0,12,8,298
75240.0,12,8,297
75300.0,12,8,297
75312.623775381,12,8,297
75375.875801938,11,7,153
75435.0,11,7,162
75495.0,11,7,171
75555.0,11,7,180
75615.0,11,7,199
75675.0,11,7,208
75735.0,11,7,225
75771.01225323,11,3,198
75795.0,11,7,234
75831.0,11,3,207
75855.0,11,7,243
75874.614673481,11,3,216
75876.833105583,2,3,234
75915.0,11,7,252
75921.548204188,11,7,252
75936.0,2,3,243
75996.0,2,3,243
76011.234433934,2,12,108
76020.804258914,2,1,144
76056.0,2,3,261
76059.428495022,2,11,99
76071.0,2,12,108
76078.229105709,2,10,216
76080.0,2,1,135
76083.470958811,11,11,126
76087.268885705,11,12,135
76096.573885898,1,7,189
76116.0,2,3,270
76119.0,2,11,90
76131.0,2,12,99
76138.0,2,10,216
76140.0,2,1,126
76143.0,11,11,126
76147.0,11,12,135
76156.0,1,7,198
76162.71456038,2,13,117
76176.0,2,3,279
76179.0,2,11,81
76191.0,2,12,90
76198.0,2,10,225
76200.0,2,1,117
76203.0,11,11,135
76205.503699638,11,1,171
76207.0,11,12,144
76216.0,1,7,207
76222.0,2,13,108
76236.0,2,3,288
76237.448405658,2,15,153
76239.0,2,11,72
76251.0,2,12,81
76258.0,2,10,235
76260.0,2,1,109
76263.0,11,11,145
76265.0,11,1,180
76267.0,11,12,154
76271.945239912,11,13,162
76276.0,1,7,217
76282.0,2,13,99
76282.039683733,2,11,63
76291.824947606,1,3,189
76296.0,2,3,297
76297.0,2,15,153
76311.0,2,12,63
76318.0,2,10,244
76320.0,2,1,91
76323.0,11,11,155
76325.0,11,1,189
76327.0,11,12,172
76331.0,11,13,171
76336.0,1,7,226
76342.0,2,13,90
76347.183212539,11,6,162
76351.0,1,3,189
76356.0,2,3,306
76356.416127062,2,3,306
76357.0,2,15,144
76371.0,2,12,63
76378.0,2,10,263
76380.0,2,1,82
76383.0,11,11,174
76385.0,11,1,207
76387.0,11,12,191
76391.0,11,13,180
76396.0,1,7,244
76398.488765995,2,12,54
76402.0,2,13,81
76407.0,11,6,162
76411.0,1,3,198
76417.0,2,15,136
76438.0,2,10,281
76440.0,2,1,64
76443.0,11,11,210
76445.0,11,1,216
76447.0,11,12,209
76451.0,11,13,189
76456.0,1,7,253
76462.0,2,13,72
76467.0,11,6,171
76471.0,1,3,208
76476.174328874,2,9,243
76477.0,2,15,127
76498.0,2,10,298
76500.0,2,1,54
76503.0,11,11,236
76505.0,11,1,225
76507.0,11,12,226
76511.0,11,13,198
76516.0,1,7,271
76522.0,2,13,63
76527.0,11,6,189
76531.0,1,3,217
76536.0,2,9,252
76537.0,2,15,109
76558.0,2,10,316
76560.0,2,1,45
76563.0,11,11,244
76565.0,11,1,234
76567.0,11,12,244
76571.0,11,13,216
76576.0,1,7,280
76576.42009507,11,1,234
76582.0,2,13,54
76587.0,11,6,198
76591.0,1,3,236
76591.253294766,2,13,54
76596.0,2,9,261
76597.0,2,15,91
76610.61591116,1,10,189
76618.0,2,10,1
76620.0,2,1,45
76623.0,11,11,253
76627.0,11,12,252
76631.0,11,13,225
76636.0,1,7,288
76643.857974464,2,8,180
76644.283596316,2,14,234
76647.0,11,6,207
76651.0,1,3,254
76652.459276269,2,1,36
76656.0,2,9,271
76657.0,2,15,73
76670.0,1,10,189
76676.799520495,2,2,234
76678.0,2,10,0
76683.0,11,11,261
76687.0,11,12,252
76691.0,11,13,234
76693.713827252,2,4,252
76696.0,1,7,297
76703.0,2,8,171
76704.0,2,14,234
76707.0,11,6,216
76710.342313093,10,7,216
76711.0,1,3,272
76716.0,2,9,280
76717.0,2,15,64
76725.708154892,11,13,234
76730.0,1,10,198
76736.0,2,2,234
76736.35594916,11,12,261
76737.567055042,1,1,117
76738.0,2,10,9
76743.0,11,11,261
76753.0,2,4,252
76756.0,1,7,306
76761.442963503,11,11,261
76762.456754392,1,7,306
76763.0,2,8,162
76764.0,2,14,234
76767.0,11,6,225
76770.0,10,7,216
76771.0,1,3,289
76776.0,2,9,298
76776.940087126,2,5,252
76777.0,2,15,54
76779.907463289,2,10,9
76787.914644578,6,7,63
76790.0,1,10,208
76795.581531914,6,3,90
76796.0,2,2,234
76797.0,1,1,108
76813.0,2,4,252
76821.843970533,11,6,234
76823.0,2,8,153
76824.0,2,14,226
76830.0,10,7,216
76831.0,1,3,298
76836.0,2,5,252
76836.0,2,9,307
76837.0,2,15,45
76847.0,6,7,54
76850.0,1,10,217
76855.0,6,3,90
76856.0,2,2,226
76857.0,1,1,99
76873.0,2,4,253
76873.746283913,10,3,189
76876.667911326,1,15,144
76883.0,2,8,144
76884.0,2,14,227
76890.0,10,7,208
76891.0,1,3,306
76896.0,2,9,1
76896.0,2,5,252
76897.0,2,15,45
76906.847874807,2,15,45
76907.0,6,7,54
76910.0,1,10,227
76914.687213962,1,13,90
76915.0,6,3,99
76916.0,2,2,218
76917.0,1,1,90
76933.0,10,3,180
76933.0,2,4,254
76936.0,1,15,135
76943.0,2,8,127
76944.0,2,14,210
76950.0,10,7,209
76951.0,1,3,306
76956.0,2,9,10
76956.0,2,5,253
76967.0,6,7,37
76970.0,1,10,255
76974.0,1,13,81
76975.0,6,3,100
76976.0,2,2,201
76977.0,1,1,81
76993.0,2,4,256
76993.0,10,3,171
76996.0,1,15,135
77003.0,2,8,117
77004.0,2,14,185
77007.330128766,1,3,315
77010.0,10,7,210
77016.0,2,9,18
77016.0,2,5,254
77027.0,6,7,28
77030.0,1,10,281
77034.0,1,13,72
77035.0,6,3,110
77036.0,2,2,174
77037.0,1,1,72
77053.0,10,3,171
77053.0,2,4,277
77053.902018684,1,9,243
77056.0,1,15,127
77063.0,2,8,108
77064.0,2,14,139
77070.0,10,7,212
77076.0,2,5,237
77076.0,2,9,27
77087.0,6,7,10
77090.0,1,10,299
77094.0,1,13,63
77095.0,6,3,139
77096.0,2,2,147
77097.0,1,1,54
77113.0,10,3,154
77113.0,1,9,252
77113.0,2,4,78
77116.0,1,15,118
77123.0,2,8,99
77124.0,2,14,111
77130.0,10,7,80
77136.0,2,5,212
77136.0,2,9,36
77147.0,6,7,307
77150.0,1,10,307
77152.171759195,2,9,36
77154.0,1,13,54
77155.0,6,3,193
77156.0,2,2,128
77157.0,1,1,45
77173.0,10,3,145
77173.0,2,4,84
77173.0,1,9,261
77176.0,1,15,101
77183.0,2,8,90
77184.0,2,14,100
77190.0,10,7,59
77196.0,2,5,149
77207.0,6,7,298
77210.0,1,10,315
77214.0,1,13,45
77214.650641316,1,8,180
77215.0,6,3,228
77216.0,2,2,118
77217.0,1,1,36
77224.231384939,2,8,90
77233.0,1,9,270
77233.0,2,4,92
77233.0,10,3,127
77236.0,1,15,83
77242.33283887,1,14,243
77244.0,2,14,100
77250.0,10,7,57
77256.0,2,5,129
77267.0,6,7,279
77270.0,1,10,315
77271.0964451,1,2,243
77274.0,1,8,180
77274.0,1,13,36
77275.0,6,3,235
77276.0,2,2,109
77277.0,1,1,36
77284.930209088,1,13,36
77293.0,1,9,279
77293.0,10,3,118
77293.0,2,4,91
77296.0,1,15,65
77302.0,1,14,243
77304.0,2,14,90
77308.475660686,1,4,261
77310.0,10,7,55
77312.306893217,1,1,27
77316.0,2,5,119
77327.0,6,7,279
77330.0,1,10,0
77331.0,1,2,243
77334.0,1,8,180
77335.0,6,3,235
77336.0,2,2,99
77350.885148457,1,10,0
77353.0,1,9,288
77353.0,10,3,100
77353.0,2,4,90
77356.0,1,15,46
77362.0,1,14,252
77364.0,2,14,90
77368.0,1,4,261
77370.0,10,7,55
77376.0,2,5,109
77387.0,6,7,270
77389.642596171,6,7,270
77390.089375958,1,5,270
77391.0,1,2,252
77394.0,1,8,172
77395.0,6,3,243
77396.0,2,2,99
77401.617053797,2,14,90
77413.0,1,9,297
77413.0,10,3,90
77413.0,2,4,90
77416.0,1,15,37
77418.999860924,2,2,99
77422.0,1,14,253
77428.0,1,4,270
77430.0,10,7,54
77436.0,2,5,108
77450.0,1,5,270
77451.0,1,2,253
77454.0,1,8,164
77455.0,6,3,243
77461.563434284,6,3,243
77462.781074146,2,4,90
77473.0,10,3,90
77473.0,1,9,306
77476.0,1,15,27
77482.0,1,14,262
77488.0,1,4,280
77490.0,10,7,54
77496.0,2,5,108
77510.0,1,5,279
77511.0,1,2,263
77514.0,1,8,156
77525.37335936,6,11,126
77526.515755044,6,12,135
77533.0,1,9,315
77533.0,10,3,81
77535.679073649,10,7,54
77536.0,1,15,18
77538.788884274,9,11,189
77538.856372581,2,5,108
77542.0,1,14,281
77548.0,1,4,289
77570.0,1,5,289
77571.0,1,2,282
77574.0,1,8,129
77585.0,6,11,135
77586.0,6,12,144
77589.114477339,10,3,72
77590.626698942,1,15,18
77593.0,1,9,0
77598.0,9,11,198
77601.062784011,1,9,0
77602.0,1,14,300
77608.0,1,4,307
77630.0,1,5,298
77631.0,1,2,309
77634.0,1,8,93
77645.0,6,11,144
77646.0,6,12,153
77658.0,9,11,207
77662.0,1,14,3
77668.0,1,4,1
77690.0,1,5,316
77691.0,1,2,12
77694.0,1,8,74
77705.0,6,11,153
77706.0,6,12,162
77718.0,9,11,216
77722.0,1,14,20
77728.0,1,4,10
77750.0,1,5,11
77751.0,1,2,38
77754.0,1,8,64
77765.0,6,11,162
77766.0,6,12,171
77778.0,9,11,225
77782.0,1,14,37
77788.0,1,4,28
77804.923978851,6,12,180
77810.0,1,5,28
77811.0,1,2,46
77814.0,1,8,55
77825.0,6,11,171
77838.0,9,11,234
77842.0,1,14,46
77848.0,1,4,36
77861.49786609,9,11,243
77870.0,1,5,37
77871.0,1,2,55
77874.0,1,8,54
77885.0,6,11,180
77888.740444043,6,11,180
77902.0,1,14,45
77908.0,1,4,36
77930.0,1,5,46
77931.0,1,2,54
77934.0,1,8,45
77962.0,1,14,54
77968.0,1,4,45
77969.781155024,1,8,45
77990.0,1,5,54
77991.0,1,2,63
77996.013803901,1,14,54
77996.704772138,1,4,45
78036.749177396,1,2,63
78050.0,1,5,63
78104.932203176,1,5,63
79078.494186449,8,7,90
79138.0,8,7,99
79198.0,8,7,99
79247.410893999,8,3,126
79258.0,8,7,109
79307.0,8,3,135
79318.0,8,7,119
79367.0,8,3,144
79370.426256746,5,7,108
79378.0,8,7,138
79427.0,8,3,162
79430.0,5,7,108
79438.0,8,7,174
79487.0,8,3,171
79490.0,5,7,117
79498.0,8,7,191
79547.0,8,3,180
79550.0,5,7,127
79558.0,8,7,208
79607.0,8,3,189
79610.0,5,7,145
79615.390037784,8,3,189
79618.0,8,7,217
79670.0,5,7,163
79678.0,8,7,225
79730.0,5,7,181
79738.0,8,7,225
79761.145672764,8,7,225
79790.0,5,7,199
79836.69576278,12,10,108
79850.0,5,7,207
79886.744365621,12,9,171
79896.0,12,10,99
79910.0,5,7,216
79946.0,12,9,171
79956.0,12,10,90
79970.0,5,7,216
79993.382748747,5,7,225
80006.0,12,9,180
80016.0,12,10,81
80066.0,12,9,190
80076.0,12,10,73
80126.0,12,9,200
80136.0,12,10,64
80186.0,12,9,209
80196.0,12,10,46
80211.700821504,12,15,81
80241.792871687,12,14,207
80246.0,12,9,237
80256.0,12,10,37
80259.151382955,12,4,225
80271.0,12,15,81
80290.331575107,12,2,216
80301.0,12,14,216
80306.0,12,9,264
80316.0,12,10,27
80319.0,12,4,234
80327.412806964,12,8,162
80331.0,12,15,72
80350.0,12,2,225
80361.0,12,14,225
80366.0,12,9,281
80376.0,12,10,18
80379.0,12,4,243
80387.0,12,8,162
80391.0,12,15,63
80410.0,12,2,225
80413.319411669,12,5,252
80421.0,12,14,235
80426.0,12,9,289
80436.0,12,10,9
80439.0,12,4,252
80447.0,12,8,162
80451.0,12,15,55
80464.353514187,12,10,9
80470.0,12,2,234
80473.0,12,5,261
80481.0,12,14,244
80486.0,12,9,298
80499.0,12,4,261
80507.0,12,8,163
80511.0,12,15,37
80530.0,12,2,253
80533.0,12,5,270
80541.0,12,14,253
80546.0,12,9,306
80559.0,12,4,270
80567.0,12,8,173
80571.0,12,15,28
80590.0,12,2,262
80593.0,12,5,279
80601.0,12,14,271
80606.0,12,9,306
80619.0,12,4,288
80627.0,12,8,183
80631.0,12,15,18
80647.814921648,12,9,306
80650.0,12,2,280
80653.0,12,5,288
80661.0,12,14,280
80679.0,12,4,297
80687.0,12,8,212
80691.0,12,15,9
80710.0,12,2,289
80713.0,12,5,297
80721.0,12,14,298
80739.0,12,4,306
80747.0,12,8,266
80751.0,12,15,0
80770.0,12,2,298
80773.0,12,5,306
80781.0,12,14,306
80799.0,12,4,306
80807.0,12,8,291
80811.0,12,15,315
80823.313395164,12,15,315
80824.555926308,12,4,315
80830.0,12,2,306
80833.0,12,5,315
80841.0,12,14,315
80843.065226922,12,5,315
80867.0,12,8,299
80890.0,12,2,315
80901.0,12,14,315
80927.0,12,8,307
80928.932014945,12,14,0
80950.0,12,2,0
80967.52238786,12,2,0
80987.0,12,8,306
81047.0,12,8,306
81107.0,12,8,315
81116.615392001,12,8,315
81621.165135006,2,11,171
81657.220762464,2,12,171
81681.0,2,11,162
81717.0,2,12,171
81741.0,2,11,162
81763.256620394,11,11,171
81777.0,2,12,171
81801.0,2,11,154
81809.224156101,2,1,189
81823.0,11,11,180
81826.491032452,2,13,171
81837.0,2,12,163
81861.0,2,11,155
81869.0,2,1,189
81874.874622455,11,12,198
81879.263103302,2,6,153
81883.0,11,11,189
81886.0,2,13,171
81897.0,2,12,164
81921.0,2,11,138
81929.0,2,1,189
81934.0,11,12,207
81939.0,2,6,144
81943.0,11,11,207
81946.0,2,13,162
81957.0,2,12,147
81981.0,2,11,103
81989.0,2,1,190
81994.0,11,12,216
81999.0,2,6,144
82003.0,11,11,216
82006.0,2,13,163
82017.0,2,12,113
82031.366107575,11,12,216
82041.0,2,11,66
82041.17585303,2,15,189
82049.0,2,1,200
82059.0,2,6,136
82063.0,11,11,225
82066.0,2,13,155
82077.0,2,12,67
82101.0,2,11,47
82101.0,2,15,189
82109.0,2,1,202
82119.0,2,6,127
82123.0,11,11,234
82123.125836822,6,7,81
82126.0,2,13,138
82137.0,2,12,48
82145.367380675,11,11,234
82161.0,2,15,189
82161.0,2,11,37
82169.0,2,1,232
82179.0,2,6,109
82183.0,6,7,81
82186.0,2,13,111
82197.0,2,12,37
82198.857710317,6,3,108
82221.0,2,11,37
82221.0,2,15,190
82227.685866771,2,10,270
82229.0,2,1,5
82239.0,2,6,91
82243.0,6,7,72
82246.0,2,13,75
82257.0,2,12,28
82258.0,6,3,117
82281.0,2,15,191
82281.0,2,11,27
82287.0,2,10,279
82289.0,2,1,21
82299.0,2,6,73
82303.0,6,7,73
82306.0,2,13,56
82317.0,2,12,27
82318.0,6,3,117
82323.566284844,1,11,135
82338.133068051,1,12,144
82341.0,2,11,27
82341.0,2,15,184
82347.0,2,10,288
82349.0,2,1,20
82359.0,2,6,64
82363.0,6,7,56
82364.19789675,2,11,27
82366.0,2,13,46
82377.0,2,12,27
82378.0,6,3,127
82383.0,1,11,135
82398.0,1,12,144
82401.0,2,15,150
82407.0,2,10,297
82409.0,2,1,28
82410.479535853,2,12,27
82419.0,2,6,54
82423.0,6,7,30
82426.0,2,13,37
82426.701450193,2,8,198
82437.118831912,1,1,171
82438.0,6,3,146
82443.0,1,11,126
82458.0,1,12,135
82461.0,2,15,77
82467.0,2,10,306
82469.0,2,1,27
82475.786841164,2,9,270
82479.0,2,6,45
82483.0,6,7,318
82486.0,2,13,36
82486.0,2,8,198
82495.43115912,1,13,153
82497.0,1,1,171
82498.0,6,3,164
82503.0,1,11,118
82515.059384829,2,14,252
82518.0,1,12,127
82521.0,2,15,57
82527.0,2,10,315
82529.0,2,1,27
82535.0,2,9,279
82538.064947474,2,2,252
82539.0,2,6,36
82543.0,6,7,290
82546.0,2,8,189
82546.0,2,13,36
82555.0,1,13,144
82556.796967445,2,6,36
82557.0,1,1,171
82558.0,6,3,191
82563.0,1,11,109
82566.0654979,2,13,36
82571.136396874,1,6,135
82573.850251997,2,1,27
82575.0,2,14,252
82578.0,1,12,118
82581.0,2,15,47
82583.977097766,2,4,261
82587.0,2,10,0
82595.0,2,9,288
82598.0,2,2,243
82601.196216571,2,10,0
82603.0,6,7,280
82606.0,2,8,180
82615.0,1,13,144
82617.0,1,1,172
82618.0,6,3,208
82623.0,1,11,92
82631.0,1,6,126
82635.0,2,14,243
82638.0,1,12,110
82641.0,2,15,46
82643.0,2,4,261
82655.0,2,9,297
82657.911331794,2,5,261
82658.0,2,2,243
82663.0,6,7,270
82666.0,2,8,163
82669.372974386,1,15,180
82675.0,1,13,136
82677.0,1,1,173
82678.0,6,3,226
82683.0,1,11,74
82691.0,1,6,126
82695.0,2,14,244
82698.0,1,12,83
82701.0,2,15,45
82703.0,2,4,261
82715.0,2,9,307
82717.0,2,5,261
82718.0,2,2,235
82723.0,6,7,270
82726.0,2,8,154
82729.0,1,15,180
82735.0,1,13,128
82737.0,1,1,175
82738.0,6,3,225
82743.0,1,11,55
82751.0,1,6,118
82755.0,2,14,236
82758.0,1,12,56
82761.0,2,15,45
82763.0,2,4,262
82775.0,2,9,316
82777.0,2,5,261
82778.0,2,2,226
82779.129349703,6,7,261
82782.770675377,1,10,261
82786.0,2,8,145
82789.0,1,15,180
82795.0,1,13,110
82797.0,1,1,169
82798.0,6,3,234
82803.0,1,11,46
82803.932001973,2,15,45
82811.0,1,6,109
82815.0,2,14,219
82818.0,1,12,47
82823.0,2,4,254
82827.654225033,6,3,234
82835.0,2,9,10
82837.0,2,5,253
82838.0,2,2,209
82842.0,1,10,261
82846.0,2,8,126
82849.0,1,15,190
82855.0,1,13,93
82857.0,1,1,24
82863.0,1,11,37
82871.0,1,6,91
82875.0,2,14,192
82878.0,1,12,28
82883.0,2,4,246
82895.0,2,9,19
82897.0,2,5,244
82898.0,2,2,191
82902.0,1,10,270
82906.0,2,8,117
82909.0,1,15,191
82915.0,1,13,66
82917.0,1,1,12
82923.0,1,11,27
