Alt,Inc,Initial_Raan,Delta_Raan,Num_Sats,Num_Planes,Avg_Percentage,Avg_Time,Cost
587.0,91.0,126.0,13.0,7.0,7.0,100.0,18.21946603720397,218949464.0083812
594.0,96.0,4.0,30.0,7.0,6.0,100.0,18.19819629686312,206949464.0083812
605.0,85.0,119.0,1.0,7.0,7.0,0.0,30.0,218949464.0083812
599.0,94.0,30.0,6.0,9.0,7.0,100.0,16.01615551518458,219482451.1381816
630.0,81.0,64.0,25.0,7.0,7.0,0.0,30.0,218949464.0083812
605.0,88.0,59.0,7.0,7.0,7.0,0.0,30.0,218949464.0083812
618.0,96.0,69.0,19.0,7.0,7.0,100.0,17.72860943108893,218949464.0083812
597.0,99.0,148.0,18.0,7.0,7.0,0.0,30.0,218949464.0083812
586.0,86.0,91.0,26.0,10.0,7.0,0.0,30.0,219748944.70308185
588.0,83.0,54.0,15.0,9.0,7.0,0.0,30.0,219482451.1381816
576.0,97.0,124.0,15.0,8.0,7.0,100.0,15.877915595042074,219215957.5732814
616.0,97.0,89.0,14.0,12.0,7.0,0.0,30.0,220281931.8328822
609.0,86.0,102.0,24.0,11.0,7.0,0.0,30.0,220015438.267982
595.0,81.0,70.0,25.0,10.0,7.0,0.0,30.0,219748944.70308185
623.0,80.0,78.0,20.0,11.0,7.0,0.0,30.0,220015438.267982
596.0,82.0,128.0,5.0,10.0,7.0,0.0,30.0,219748944.70308185
594.0,80.0,136.0,30.0,7.0,7.0,0.0,30.0,218949464.0083812
618.0,96.0,4.0,19.0,7.0,6.0,100.0,18.17042286052632,206949464.0083812
625.0,83.0,39.0,10.0,7.0,7.0,0.0,30.0,218949464.0083812
599.0,91.0,30.0,6.0,9.0,7.0,100.0,14.59781499407833,219482451.1381816
605.0,99.0,148.0,18.0,7.0,7.0,0.0,30.0,218949464.0083812
597.0,88.0,59.0,7.0,7.0,7.0,0.0,30.0,218949464.0083812
601.0,80.0,73.0,13.0,7.0,7.0,0.0,30.0,218949464.0083812
599.0,100.0,145.0,1.0,11.0,7.0,0.0,30.0,220015438.267982
588.0,83.0,101.0,5.0,9.0,7.0,0.0,30.0,219482451.1381816
615.0,83.0,143.0,29.0,7.0,7.0,0.0,30.0,218949464.0083812
580.0,86.0,91.0,26.0,10.0,7.0,0.0,30.0,219748944.70308185
621.0,99.0,72.0,20.0,10.0,7.0,0.0,30.0,219748944.70308185
585.0,96.0,136.0,14.0,10.0,7.0,100.0,15.522296776636296,219748944.70308185
609.0,82.0,128.0,5.0,10.0,7.0,0.0,30.0,219748944.70308185
596.0,86.0,102.0,24.0,11.0,7.0,0.0,30.0,220015438.267982
584.0,93.0,106.0,28.0,11.0,7.0,0.0,30.0,220015438.267982
591.0,86.0,55.0,3.0,10.0,7.0,0.0,30.0,219748944.70308185
618.0,95.0,61.0,19.0,11.0,7.0,100.0,12.935049657926982,220015438.267982
594.0,83.0,39.0,10.0,7.0,7.0,0.0,30.0,218949464.0083812
625.0,80.0,136.0,30.0,7.0,7.0,0.0,30.0,218949464.0083812
588.0,95.0,111.0,1.0,10.0,7.0,0.0,30.0,219748944.70308185
605.0,81.0,119.0,25.0,7.0,7.0,0.0,30.0,218949464.0083812
607.0,93.0,89.0,13.0,9.0,7.0,100.0,14.167436597125809,219482451.1381816
585.0,95.0,136.0,17.0,10.0,7.0,0.0,30.0,219748944.70308185
585.0,94.0,75.0,14.0,12.0,7.0,100.0,11.26665311095015,220281931.8328822
600.0,94.0,84.0,14.0,12.0,7.0,100.0,16.347860800028112,220281931.8328822
630.0,90.0,90.0,13.0,7.0,7.0,100.0,20.596730125259832,218949464.0083812
609.0,82.0,70.0,25.0,10.0,7.0,0.0,30.0,219748944.70308185
595.0,81.0,128.0,5.0,10.0,7.0,0.0,30.0,219748944.70308185
599.0,86.0,145.0,1.0,11.0,7.0,0.0,30.0,220015438.267982
591.0,100.0,55.0,3.0,10.0,7.0,0.0,30.0,219748944.70308185
585.0,86.0,102.0,5.0,11.0,7.0,0.0,30.0,220015438.267982
596.0,89.0,32.0,24.0,11.0,7.0,0.0,30.0,220015438.267982
601.0,93.0,89.0,28.0,10.0,7.0,0.0,30.0,219748944.70308185
615.0,95.0,46.0,6.0,9.0,7.0,100.0,15.62279552899214,219482451.1381816
605.0,81.0,136.0,25.0,7.0,7.0,0.0,30.0,218949464.0083812
625.0,80.0,119.0,30.0,7.0,7.0,0.0,30.0,218949464.0083812
601.0,82.0,62.0,19.0,12.0,7.0,0.0,30.0,220281931.8328822
597.0,99.0,73.0,18.0,7.0,7.0,0.0,30.0,218949464.0083812
588.0,95.0,101.0,5.0,9.0,7.0,100.0,15.62494895285996,219482451.1381816
588.0,83.0,111.0,1.0,10.0,7.0,0.0,30.0,219748944.70308185
584.0,86.0,83.0,12.0,11.0,7.0,0.0,30.0,220015438.267982
580.0,86.0,136.0,26.0,10.0,7.0,0.0,30.0,219748944.70308185
591.0,100.0,89.0,3.0,10.0,7.0,0.0,30.0,219748944.70308185
601.0,93.0,55.0,28.0,10.0,7.0,0.0,30.0,219748944.70308185
599.0,89.0,145.0,1.0,11.0,7.0,100.0,13.828042422054386,220015438.267982
589.0,92.0,38.0,16.0,7.0,7.0,0.0,30.0,218949464.0083812
576.0,97.0,61.0,15.0,11.0,7.0,100.0,11.639404516715995,220015438.267982
618.0,95.0,124.0,19.0,8.0,7.0,0.0,30.0,219215957.5732814
607.0,94.0,89.0,13.0,9.0,7.0,100.0,17.726336070269266,219482451.1381816
621.0,81.0,134.0,14.0,10.0,7.0,0.0,30.0,219748944.70308185
599.0,90.0,90.0,1.0,7.0,7.0,100.0,18.64393934072166,218949464.0083812
604.0,89.0,145.0,10.0,7.0,7.0,0.0,30.0,218949464.0083812
586.0,93.0,46.0,25.0,9.0,7.0,0.0,30.0,219482451.1381816
615.0,95.0,53.0,6.0,10.0,7.0,100.0,13.151666454226708,219748944.70308185
594.0,81.0,39.0,25.0,7.0,7.0,0.0,30.0,218949464.0083812
614.0,92.0,78.0,18.0,7.0,7.0,0.0,30.0,218949464.0083812
579.0,99.0,32.0,21.0,11.0,11.0,0.0,30.0,268015438.267982
587.0,89.0,44.0,24.0,11.0,11.0,100.0,13.549080246600028,268015438.267982
577.0,92.0,135.0,4.0,11.0,11.0,100.0,12.065431979475791,268015438.267982
612.0,83.0,102.0,11.0,11.0,11.0,0.0,30.0,268015438.267982
625.0,92.0,89.0,0.0,11.0,11.0,0.0,30.0,268015438.267982
594.0,99.0,109.0,0.0,11.0,11.0,0.0,30.0,268015438.267982
585.0,96.0,105.0,6.0,11.0,11.0,0.0,30.0,268015438.267982
609.0,91.0,108.0,3.0,11.0,11.0,100.0,11.816437278108936,268015438.267982
605.0,85.0,126.0,24.0,11.0,11.0,0.0,30.0,268015438.267982
599.0,83.0,139.0,24.0,11.0,11.0,0.0,30.0,268015438.267982
600.0,93.0,52.0,4.0,11.0,11.0,100.0,11.769925097556609,268015438.267982
582.0,88.0,126.0,5.0,11.0,11.0,100.0,15.235142457288962,268015438.267982
583.0,92.0,55.0,16.0,11.0,11.0,100.0,13.55905277842672,268015438.267982
591.0,93.0,127.0,20.0,11.0,11.0,0.0,30.0,268015438.267982
587.0,92.0,44.0,4.0,11.0,11.0,100.0,11.836045785672324,268015438.267982
577.0,89.0,135.0,24.0,11.0,11.0,100.0,16.29922775940729,268015438.267982
583.0,92.0,126.0,5.0,11.0,11.0,100.0,12.776170267040309,268015438.267982
622.0,98.0,67.0,16.0,12.0,11.0,0.0,30.0,268281931.8328822
591.0,92.0,36.0,18.0,11.0,11.0,100.0,14.315553658055364,268015438.267982
612.0,83.0,89.0,11.0,11.0,11.0,0.0,30.0,268015438.267982
625.0,92.0,102.0,0.0,11.0,11.0,0.0,30.0,268015438.267982
594.0,93.0,15.0,0.0,11.0,11.0,0.0,30.0,268015438.267982
576.0,97.0,40.0,5.0,11.0,11.0,100.0,11.403928188855929,268015438.267982
605.0,96.0,126.0,24.0,11.0,11.0,100.0,13.730900727453063,268015438.267982
587.0,85.0,44.0,5.0,12.0,11.0,0.0,30.0,268281931.8328822
597.0,95.0,115.0,2.0,12.0,11.0,100.0,10.876595573710905,268281931.8328822
587.0,96.0,113.0,15.0,12.0,11.0,100.0,10.325653937219714,268281931.8328822
609.0,92.0,44.0,3.0,11.0,11.0,100.0,11.821399499805588,268015438.267982
594.0,82.0,92.0,30.0,11.0,11.0,0.0,30.0,268015438.267982
577.0,89.0,64.0,18.0,11.0,11.0,100.0,14.636721559949304,268015438.267982
612.0,83.0,32.0,11.0,11.0,11.0,0.0,30.0,268015438.267982
579.0,99.0,89.0,21.0,11.0,11.0,0.0,30.0,268015438.267982
625.0,93.0,15.0,0.0,11.0,11.0,0.0,30.0,268015438.267982
594.0,83.0,102.0,2.0,12.0,11.0,0.0,30.0,268281931.8328822
609.0,93.0,117.0,10.0,12.0,11.0,0.0,30.0,268281931.8328822
606.0,93.0,132.0,26.0,12.0,11.0,0.0,30.0,268281931.8328822
604.0,95.0,145.0,27.0,11.0,11.0,100.0,11.481284172185232,268015438.267982
605.0,87.0,126.0,18.0,11.0,11.0,0.0,30.0,268015438.267982
579.0,99.0,89.0,11.0,11.0,11.0,0.0,30.0,268015438.267982
612.0,83.0,32.0,21.0,11.0,11.0,0.0,30.0,268015438.267982
587.0,93.0,66.0,23.0,11.0,11.0,0.0,30.0,268015438.267982
599.0,95.0,79.0,20.0,11.0,11.0,100.0,12.41558423848952,268015438.267982
594.0,85.0,130.0,22.0,12.0,11.0,0.0,30.0,268281931.8328822
587.0,90.0,44.0,2.0,12.0,11.0,100.0,12.0334505833506,268281931.8328822
604.0,96.0,145.0,27.0,12.0,11.0,100.0,11.426661455909564,268281931.8328822
587.0,95.0,113.0,15.0,11.0,11.0,100.0,11.347165708689976,268015438.267982
599.0,93.0,79.0,20.0,11.0,11.0,100.0,11.654679874306334,268015438.267982
600.0,95.0,131.0,21.0,11.0,11.0,100.0,11.450347535268785,268015438.267982
580.0,88.0,118.0,2.0,12.0,11.0,0.0,30.0,268281931.8328822
622.0,98.0,132.0,26.0,12.0,11.0,0.0,30.0,268281931.8328822
606.0,93.0,67.0,16.0,12.0,11.0,0.0,30.0,268281931.8328822
596.0,83.0,73.0,22.0,12.0,11.0,0.0,30.0,268281931.8328822
579.0,82.0,89.0,30.0,11.0,11.0,0.0,30.0,268015438.267982
594.0,99.0,92.0,11.0,11.0,11.0,0.0,30.0,268015438.267982
585.0,95.0,32.0,21.0,12.0,11.0,100.0,12.634922118772472,268281931.8328822
596.0,88.0,138.0,19.0,11.0,11.0,0.0,30.0,268015438.267982
603.0,85.0,81.0,10.0,12.0,11.0,0.0,30.0,268281931.8328822
582.0,88.0,55.0,24.0,12.0,11.0,100.0,19.7039726930046,268281931.8328822
604.0,85.0,41.0,29.0,11.0,11.0,0.0,30.0,268015438.267982
577.0,91.0,60.0,26.0,11.0,11.0,100.0,15.59037668719765,268015438.267982
605.0,87.0,89.0,30.0,11.0,11.0,0.0,30.0,268015438.267982
579.0,82.0,126.0,18.0,11.0,11.0,0.0,30.0,268015438.267982
594.0,99.0,92.0,19.0,11.0,11.0,0.0,30.0,268015438.267982
617.0,85.0,92.0,15.0,11.0,11.0,0.0,30.0,268015438.267982
606.0,88.0,67.0,16.0,12.0,11.0,0.0,30.0,268281931.8328822
614.0,83.0,67.0,15.0,12.0,11.0,0.0,30.0,268281931.8328822
625.0,86.0,132.0,27.0,12.0,11.0,0.0,30.0,268281931.8328822
622.0,98.0,73.0,26.0,12.0,11.0,0.0,30.0,268281931.8328822
585.0,91.0,88.0,15.0,12.0,11.0,100.0,12.595878593132316,268281931.8328822
600.0,88.0,72.0,5.0,10.0,9.0,0.0,30.0,243748944.70308185
599.0,97.0,147.0,20.0,11.0,9.0,100.0,11.2105664742336,244015438.267982
598.0,96.0,32.0,29.0,9.0,9.0,100.0,13.741636311631048,243482451.1381816
611.0,81.0,118.0,21.0,10.0,9.0,0.0,30.0,243748944.70308185
601.0,81.0,71.0,19.0,11.0,9.0,0.0,30.0,244015438.267982
608.0,96.0,82.0,24.0,11.0,9.0,100.0,12.14276017388069,244015438.267982
604.0,92.0,17.0,25.0,9.0,9.0,100.0,14.324227549764712,243482451.1381816
592.0,84.0,99.0,25.0,10.0,9.0,0.0,30.0,243748944.70308185
584.0,84.0,104.0,29.0,10.0,9.0,0.0,30.0,243748944.70308185
626.0,84.0,66.0,27.0,9.0,9.0,0.0,30.0,243482451.1381816
603.0,81.0,86.0,29.0,9.0,9.0,0.0,30.0,243482451.1381816
584.0,81.0,149.0,16.0,9.0,9.0,0.0,30.0,243482451.1381816
579.0,98.0,32.0,24.0,9.0,9.0,0.0,30.0,243482451.1381816
596.0,80.0,59.0,2.0,11.0,9.0,0.0,30.0,244015438.267982
576.0,91.0,130.0,19.0,10.0,9.0,0.0,30.0,243748944.70308185
579.0,91.0,31.0,19.0,9.0,9.0,0.0,30.0,243482451.1381816
628.0,87.0,108.0,2.0,11.0,9.0,0.0,30.0,244015438.267982
605.0,88.0,145.0,22.0,9.0,9.0,0.0,30.0,243482451.1381816
592.0,83.0,133.0,5.0,11.0,9.0,0.0,30.0,244015438.267982
623.0,80.0,52.0,12.0,11.0,9.0,0.0,30.0,244015438.267982
611.0,90.0,83.0,27.0,9.0,9.0,0.0,30.0,243482451.1381816
619.0,96.0,104.0,26.0,9.0,9.0,100.0,13.838518226010772,243482451.1381816
607.0,94.0,31.0,5.0,11.0,9.0,100.0,11.57091335281851,244015438.267982
596.0,98.0,88.0,12.0,9.0,9.0,0.0,30.0,243482451.1381816
598.0,89.0,88.0,8.0,11.0,9.0,100.0,16.69307545446057,244015438.267982
607.0,94.0,104.0,5.0,11.0,9.0,100.0,11.394966331446518,244015438.267982
619.0,96.0,31.0,26.0,9.0,9.0,100.0,13.606345655028257,243482451.1381816
608.0,96.0,17.0,25.0,11.0,9.0,100.0,11.802985604233251,244015438.267982
604.0,92.0,82.0,24.0,9.0,9.0,100.0,14.5491078443909,243482451.1381816
606.0,94.0,132.0,29.0,10.0,9.0,0.0,30.0,243748944.70308185
594.0,87.0,49.0,14.0,12.0,9.0,0.0,30.0,244281931.8328822
611.0,84.0,143.0,27.0,12.0,9.0,0.0,30.0,244281931.8328822
598.0,89.0,72.0,5.0,11.0,9.0,100.0,11.96364001416599,244015438.267982
600.0,88.0,88.0,8.0,10.0,9.0,0.0,30.0,243748944.70308185
592.0,84.0,118.0,25.0,10.0,9.0,0.0,30.0,243748944.70308185
611.0,81.0,99.0,21.0,10.0,9.0,0.0,30.0,243748944.70308185
576.0,91.0,104.0,29.0,10.0,9.0,100.0,13.61388193729677,243748944.70308185
584.0,84.0,130.0,19.0,10.0,9.0,0.0,30.0,243748944.70308185
623.0,81.0,71.0,12.0,11.0,9.0,0.0,30.0,244015438.267982
601.0,80.0,52.0,19.0,11.0,9.0,0.0,30.0,244015438.267982
596.0,87.0,59.0,2.0,11.0,9.0,0.0,30.0,244015438.267982
628.0,80.0,108.0,2.0,11.0,9.0,0.0,30.0,244015438.267982
624.0,87.0,133.0,4.0,9.0,9.0,0.0,30.0,243482451.1381816
619.0,97.0,147.0,26.0,11.0,9.0,0.0,30.0,244015438.267982
599.0,96.0,31.0,20.0,9.0,9.0,100.0,13.639899169272947,243482451.1381816
607.0,94.0,32.0,29.0,9.0,9.0,100.0,13.95698186479927,243482451.1381816
598.0,96.0,104.0,5.0,11.0,9.0,100.0,11.095248847632712,244015438.267982
606.0,91.0,141.0,29.0,12.0,9.0,0.0,30.0,244281931.8328822
608.0,96.0,104.0,25.0,10.0,9.0,100.0,12.65490191976715,243748944.70308185
598.0,92.0,82.0,5.0,9.0,9.0,100.0,15.825120180061123,243482451.1381816
625.0,80.0,110.0,22.0,11.0,9.0,0.0,30.0,244015438.267982
575.0,91.0,36.0,26.0,12.0,9.0,100.0,12.78503064952275,244281931.8328822
614.0,90.0,46.0,12.0,12.0,9.0,0.0,30.0,244281931.8328822
606.0,88.0,132.0,29.0,10.0,9.0,0.0,30.0,243748944.70308185
600.0,94.0,88.0,8.0,10.0,9.0,100.0,12.692672564613918,243748944.70308185
592.0,81.0,118.0,25.0,10.0,9.0,0.0,30.0,243748944.70308185
611.0,84.0,99.0,21.0,10.0,9.0,0.0,30.0,243748944.70308185
593.0,93.0,143.0,23.0,11.0,9.0,0.0,30.0,244015438.267982
600.0,93.0,87.0,12.0,9.0,9.0,100.0,14.14168720345259,243482451.1381816
605.0,83.0,31.0,1.0,12.0,9.0,0.0,30.0,244281931.8328822
607.0,94.0,104.0,29.0,9.0,9.0,100.0,14.182259573156225,243482451.1381816
608.0,97.0,32.0,28.0,9.0,9.0,0.0,30.0,243482451.1381816
613.0,90.0,138.0,28.0,10.0,9.0,100.0,13.562753704126228,243748944.70308185
598.0,92.0,36.0,5.0,12.0,9.0,100.0,11.750357653296696,244281931.8328822
575.0,91.0,82.0,26.0,9.0,9.0,100.0,14.87387934796168,243482451.1381816
584.0,88.0,93.0,16.0,9.0,9.0,0.0,30.0,243482451.1381816
619.0,95.0,113.0,13.0,12.0,9.0,100.0,11.134412769030186,244281931.8328822
622.0,88.0,57.0,24.0,9.0,9.0,0.0,30.0,243482451.1381816
627.0,81.0,140.0,24.0,12.0,9.0,0.0,30.0,244281931.8328822
593.0,98.0,130.0,5.0,9.0,9.0,0.0,30.0,243482451.1381816
608.0,91.0,99.0,0.0,10.0,9.0,0.0,30.0,243748944.70308185
619.0,87.0,100.0,13.0,9.0,9.0,0.0,30.0,243482451.1381816
593.0,81.0,143.0,12.0,11.0,9.0,0.0,30.0,244015438.267982
623.0,93.0,71.0,23.0,11.0,9.0,100.0,14.722701939329918,244015438.267982
626.0,100.0,66.0,4.0,9.0,9.0,0.0,30.0,243482451.1381816
611.0,84.0,141.0,27.0,12.0,9.0,0.0,30.0,244281931.8328822
606.0,91.0,143.0,29.0,12.0,9.0,0.0,30.0,244281931.8328822
598.0,90.0,138.0,5.0,11.0,9.0,100.0,11.49801685502278,244015438.267982
613.0,96.0,104.0,28.0,10.0,9.0,0.0,30.0,243748944.70308185
600.0,98.0,113.0,6.0,9.0,9.0,0.0,30.0,243482451.1381816595,98,120,27,12,12,0,30.0,280281931.83288217
580,93,100,19,12,12,100.0,10.606545340927207,280281931.83288217
623,94,33,15,12,12,100.0,10.304324882393407,280281931.83288217
607,92,129,21,12,12,0,30.0,280281931.83288217
583,87,38,13,12,12,0,30.0,280281931.83288217
602,88,94,12,12,12,0,30.0,280281931.83288217
577,99,144,4,12,12,0,30.0,280281931.83288217
629,87,39,12,12,12,0,30.0,280281931.83288217
590,87,63,23,12,12,0,30.0,280281931.83288217
599.0,97.0,76.0,29.0,12.0,12.0,100.0,10.159769613422702,280281931.83288217
623,94,76.0,15,12,12.0,100.0,10.448993501898176,280281931.83288217
599.0,97.0,33,29.0,12.0,12,100.0,10.204668564613907,280281931.83288217
580,98,100,19,12,12,0,30.0,280281931.83288217
595,93,120,27,12,12,100.0,11.807634264029723,280281931.83288217
602,88,94,12,12,12,0,30.0,280281931.83288217
624,82,71,9,12,12,0,30.0,280281931.83288217
630,94,131,14,12,12,0,30.0,280281931.83288217
586,93,102,12,12,12,100.0,14.886710070701836,280281931.83288217
595,97,32,6,12,12,100.0,11.305700797047813,280281931.83288217
586,93,120,12,12,12,100.0,13.188957980734193,280281931.83288217
610,93,65,24,12,12,100.0,10.768134054703143,280281931.83288217
580,94,100,14,12,12,0,30.0,280281931.83288217
607,92,63,21,12,12,100.0,12.254851609344886,280281931.83288217
590,87,129,23,12,12,0,30.0,280281931.83288217
624,82,94,9,12,12,0,30.0,280281931.83288217
602,88,71,12,12,12,0,30.0,280281931.83288217
603,82,124,25,12,12,0,30.0,280281931.83288217
618,97,32,5,12,12,0,30.0,280281931.83288217
586,92,63,12,12,12,100.0,14.98365750318949,280281931.83288217
618,88,120,30,12,12,0,30.0,280281931.83288217
580,94,100,14,12,12,0,30.0,280281931.83288217
602,88,71,12,12,12,0,30.0,280281931.83288217
599.0,94,33,29.0,12,12.0,100.0,10.437683988063695,280281931.83288217
623,97.0,76.0,15,12.0,12,0,30.0,280281931.83288217
586,82,124,12,12,12,0,30.0,280281931.83288217
603,92,63,25,12,12,100.0,10.681800093060811,280281931.83288217
624,97,32,5,12,12,0,30.0,280281931.83288217
618,82,94,9,12,12,0,30.0,280281931.83288217
618,90,73,30,12,12,0,30.0,280281931.83288217
618,88,100,14,12,12,100.0,15.14244600086701,280281931.83288217
590,87,129,12,12,12,0,30.0,280281931.83288217
602,88,71,23,12,12,100.0,12.200994666672141,280281931.83288217
599.0,94,33,29.0,12,12.0,100.0,10.437683988063695,280281931.83288217
603,92,63,25,12,12,100.0,10.681800093060811,280281931.83288217
618,88,100,14,12,12,100.0,15.14244600086701,280281931.83288217
602,88,71,23,12,12,100.0,12.200994666672141,280281931.83288217
590,87,76.0,15,12.0,12,0,30.0,280281931.83288217
615,95,77,30,12,12,100.0,12.670290566672225,280281931.83288217
618,82,94,9,12,12,0,30.0,280281931.83288217
618,90,73,30,12,12,0,30.0,280281931.83288217
623,93,97,14,12,12,100.0,10.336346094605524,280281931.83288217
602,88,44,23,12,12,0,30.0,280281931.83288217
597,96,69,25,12,12,0,30.0,280281931.83288217
590,87,119,10,12,12,0,30.0,280281931.83288217
586,82,73,12,12,12,0,30.0,280281931.83288217
618,80,132,28,12,12,0,30.0,280281931.83288217
618,82,94,9,12,12,0,30.0,280281931.83288217
624,97,32,5,12,12,0,30.0,280281931.83288217
623,94,97,29.0,12,12.0,100.0,10.720521700649474,280281931.83288217
599.0,93,33,14,12,12,0,30.0,280281931.83288217
602,92,63,25,12,12,0,30.0,280281931.83288217
603,88,44,23,12,12,0,30.0,280281931.83288217
597,96,69,5,12,12,0,30.0,280281931.83288217
624,97,32,25,12,12,0,30.0,280281931.83288217
586,87,73,10,12,12,0,30.0,280281931.83288217
590,82,119,12,12,12,0,30.0,280281931.83288217
595,80,81,5,12,12,0,30.0,280281931.83288217
626,98,103,28,12,12.0,0,30.0,280281931.83288217

588.0,93.0,98.0,10.0,11.0,8.0,0.0,30.0,232015438.267982
614.0,91.0,32.0,28.0,9.0,8.0,0.0,30.0,231482451.1381816
586.0,84.0,116.0,16.0,9.0,8.0,0.0,30.0,231482451.1381816
579.0,80.0,77.0,11.0,10.0,8.0,0.0,30.0,231748944.70308185
601.0,80.0,41.0,7.0,9.0,8.0,0.0,30.0,231482451.1381816
628.0,89.0,56.0,5.0,11.0,8.0,100.0,21.80333230151663,232015438.267982
602.0,98.0,97.0,19.0,9.0,8.0,0.0,30.0,231482451.1381816
599.0,93.0,43.0,10.0,9.0,8.0,100.0,15.826539035016298,231482451.1381816
578.0,89.0,142.0,20.0,10.0,8.0,0.0,30.0,231748944.70308185
628.0,82.0,65.0,17.0,9.0,8.0,0.0,30.0,231482451.1381816
601.0,80.0,116.0,16.0,9.0,8.0,0.0,30.0,231482451.1381816
586.0,84.0,41.0,7.0,9.0,8.0,0.0,30.0,231482451.1381816
598.0,82.0,54.0,1.0,9.0,8.0,0.0,30.0,231482451.1381816
614.0,88.0,106.0,30.0,8.0,8.0,0.0,30.0,231215957.5732814
579.0,80.0,56.0,11.0,11.0,8.0,0.0,30.0,232015438.267982
628.0,89.0,77.0,5.0,10.0,8.0,100.0,18.647223765733727,231748944.70308185
606.0,88.0,67.0,30.0,8.0,8.0,0.0,30.0,231215957.5732814
599.0,93.0,43.0,30.0,9.0,8.0,0.0,30.0,231482451.1381816
628,81,62,2,8,8,0,30.0,231215957.5732814
621,88,137,6,10,8,0,30.0,231748944.70308182
599,89,91,4,11,8,100.0,16.415108373958784,232015438.267982
609,94,80,6,11,8,100.0,11.68730546670935,232015438.267982
583,85,133,21,11,8,0,30.0,232015438.267982
610,87,97,29,9,8,0,30.0,231482451.1381816
581,99,106,17,10,8,0,30.0,231748944.70308182
607,92,119,11,8,8,0,30.0,231215957.5732814
583,80,37,4,11,8,0,30.0,232015438.267982
623,83,69,17,9,8,0,30.0,231482451.1381816
628,92,119,2,8,8,100.0,15.490422320363706,231215957.5732814
607,81,62,11,8,8,0,30.0,231215957.5732814
586,96,141,11,11,8,100.0,11.631349198524296,232015438.267982
609,94,97,6,9,8,100.0,13.80337061431527,231482451.1381816
629,91,69,17,9,8,0,30.0,231482451.1381816
599,89,91,4,11,8,100.0,16.415108373958784,232015438.267982
581,88,106,17,10,8,0,30.0,231748944.70308182
621,99,113,6,10,8,0,30.0,231748944.70308182
597,85,97,1,9,8,0,30.0,231482451.1381816
620,89,60,14,11,8,0,30.0,232015438.267982
629,91,91,4,9,8,100.0,14.186748670373365,231482451.1381816
581,91,93,8,11,8,100.0,14.602054503935845,232015438.267982
628,92,119,11,8,8,100.0,15.477369776520007,231215957.5732814
622,93,49,16,10,8,0,30.0,231748944.70308182
629,91,91,4,9,8,100.0,14.186748670373365,231482451.1381816
585,85,112,12,9,8,0,30.0,231482451.1381816
581,99,93,6,11,8,0,30.0,232015438.267982
592,91,113,8,10,8,0,30.0,231748944.70308182
629,90,77,21,11,8,100.0,12.661559868635583,232015438.267982
606,81,132,4,10,8,0,30.0,231748944.70308182
629,90,77,21,11,8,100.0,12.661559868635583,232015438.267982
607,81,62,11,8,8,0,30.0,231215957.5732814
630,98,91,8,8,8,0,30.0,231215957.5732814
585,91,112,12,9,8,0,30.0,231482451.1381816
598,82,50,10,8,8,0,30.0,231215957.5732814
606,81,132,6,10,8,0,30.0,231748944.70308182
628,92,119,6,8,8,100.0,16.16903550055901,231215957.5732814
609,94,97,11,9,8,100.0,13.946327258006892,231482451.1381816
588,81,77,5,11,8,0,30.0,232015438.267982
629,81,62,11,8,8,0,30.0,231215957.5732814
598,97,142,26,12,8,0,30.0,232281931.8328822
630,82,91,8,8,8,0,30.0,231215957.5732814
622,97,55,25,11,8,0,30.0,232015438.267982
606,91,113,8,10,8,0,30.0,231748944.70308182
592,81,132,6,10,8,0,30.0,231748944.70308182
609,94,97,6,8,8,100.0,15.411237338213114,231215957.5732814
592,92,119,21,11,8,100.0,13.738267941342814,232015438.267982
585,91,113,12,10,8,0,30.0,231748944.70308182
606,91,112,8,9,8,0,30.0,231482451.1381816
592,81,132,6,10,8,0,30.0,231748944.70308182
599,93,122,0,10,8,0,30.0,231748944.70308182
576,97,55,19,12,8,0,30.0,232281931.8328822
598,97,142,26,11,8,0,30.0,232015438.267982
592,92,76,9,11,8,0,30.0,232015438.267982
601,80,90,7,10,8,0,30.0,231748944.70308182
606,91,112,12,9,8,0,30.0,231482451.1381816
617,81,122,24,11,8,0,30.0,232015438.267982
592,93,132,0,10,8,0,30.0,231748944.70308182
576,97,55,19,12,8,0,30.0,232281931.8328822
598,97,142,26,11,8,0,30.0,232015438.267982
606,91,112,12,9,8,0,30.0,231482451.1381816
614,82,45,12,9,8,0,30.0,231482451.1381816
601,99,132,6,12,8,0,30.0,232281931.8328822
592,93,90,7,10,8,100.0,12.66808159369333,231748944.70308182
609,88,106,2,10,8,100.0,19.234043900612114,231748944.70308182
629,91,112,12,9,8,100.0,14.809999371589509,231482451.1381816
606,81,62,11,8,8,0,30.0,231215957.5732814
614,92,45,12,11,8,0,30.0,232015438.267982
625,94,66,24,9,8,100.0,15.945169687006358,231482451.1381816
598,81,122,24,11,8,0,30.0,232015438.267982
617,97,142,26,11,8,0,30.0,232015438.267982
601,97,55,6,12,8,0,30.0,232281931.8328822
576,99,132,19,12,8,0,30.0,232281931.8328822
629,91,112,7,10,8,100.0,15.53630976107934,231748944.70308182
592,94,109,15,9,8,100.0,17.117054277150046,231482451.1381816
606,94,66,11,9,8,0,30.0,231482451.1381816
625,81,62,24,8,8,0,30.0,231215957.5732814
598,81,142,26,11,8,0,30.0,232015438.267982
